test_key,scenario_key,description,config_path,requires_snapshot_refresh,portfolio_name,snapshot_summary,run_id,run_name,report_output_dir,return.annualized_return,return.gross_annualized_return,portfolio.total_cost_drag,risk_adjusted.sharpe_ratio,risk.max_drawdown,risk.annualized_volatility,portfolio.avg_holdings,portfolio.avg_monthly_recorded_turnover,portfolio.annualized_turnover_ratio,static_baseline.excess_return_annualized,static_baseline.excess_return_total,stress.static_baseline.excess_ann_return,stress.universe_ew.excess_ann_return,drawdown_brake_trigger_count,drawdown_brake_trigger_months,drawdown_brake_avg_fraction,analysis,report,SPY.excess_return_annualized,SPY.excess_return_total,SPY.tracking_error,SPY.information_ratio,SPY.max_drawdown_delta,SPY.hit_rate,static_baseline.tracking_error,static_baseline.information_ratio,static_baseline.max_drawdown_delta,static_baseline.hit_rate,universe_ew.excess_return_annualized,universe_ew.excess_return_total,universe_ew.tracking_error,universe_ew.information_ratio,universe_ew.max_drawdown_delta,universe_ew.hit_rate,normal.SPY.excess_ann_return,normal.SPY.strategy_max_dd,normal.SPY.hit_rate,normal.static_baseline.excess_ann_return,normal.static_baseline.strategy_max_dd,normal.static_baseline.hit_rate,normal.universe_ew.excess_ann_return,normal.universe_ew.strategy_max_dd,normal.universe_ew.hit_rate,stress.SPY.excess_ann_return,stress.SPY.strategy_max_dd,stress.SPY.hit_rate,stress.static_baseline.strategy_max_dd,stress.static_baseline.hit_rate,stress.universe_ew.strategy_max_dd,stress.universe_ew.hit_rate
4,factor_value_up_5pct,Key tuned Test 4 check: normal-regime value weight shifted up by 5 percentage points.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\4_factor_value_up_5pct.yaml,True,cw2_formal_20260_factor_value_up_5pct,,a32711fb-b3ad-4472-8d07-5efb34c80d3f,cw2_sensitivity_fast_4_factor_value_up_5pct_20260429T231707Z,,12.944342,13.508803,0.564461,0.635619,15.698706,15.936435,33.711864,15.533592,186.403106,5.328619189299455,38.47812762352218,7.020968101209403,1.7814310119993237,0,[],0.0,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,1.8486768501427377,14.179548176270643,7.611275476517367,0.24288660367718323,6.6695275441080675,50.847457627118644,4.5359567680141,1.1747508765680748,0.5748183385216201,62.71186440677966,3.5809320531063893,26.65340518017622,5.544930603782585,0.6458028619264568,3.851792293315569,55.932203389830505,4.252489447838381,-21.295948667456777,54.761904761904766,5.26758580826967,-21.295948667456777,66.66666666666666,4.969758955237413,-21.295948667456777,57.14285714285714,-2.343536456982907,-10.847763937863276,46.666666666666664,-10.847763937863276,60.0,-10.847763937863276,60.0
5,regime_disabled,No regime switching; stress weights forced to normal.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\5_regime_disabled.yaml,True,cw2_formal_20260_regime_disabled,,30b45aad-0ece-47ba-958d-03e458c11578,cw2_sensitivity_fast_5_regime_disabled_20260430T011328Z,,8.996943,9.548221,0.551278,0.424044,17.656134,15.132788,33.254237,15.699476,188.393713,1.3812223597323472,9.283153876371664,1.6275324103769195,-9.604367047157012,0,[],0.0,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,-2.09871997942437,-15.01542557087987,7.684658225438828,-0.2731051815000561,4.712101169488793,50.847457627118644,3.541137482085368,0.39005047579201824,-1.382608036097654,49.152542372881356,-0.3664647764607185,-2.5415685669742913,5.774307738822369,-0.06346471179512447,1.8943659186962947,50.847457627118644,1.6525941703658287,-18.71283694149639,54.90196078431373,1.6001810884988643,-18.71283694149639,50.98039215686274,1.212506678030989,-18.71283694149639,54.90196078431373,-30.764004291516844,-8.299572078981477,33.33333333333333,-8.299572078981477,50.0,-8.299572078981477,33.33333333333333
5,regime_less_sensitive,Higher stress and exit thresholds for regime switching.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\5_regime_less_sensitive.yaml,True,cw2_formal_20260_regime_less_sensitive,,0f41cb88-e95b-49c3-b233-34c61b0284a7,cw2_sensitivity_fast_5_regime_less_sensitive_20260430T004916Z,,10.159239,10.704037,0.544798,0.479324,19.843801,15.861471,33.508475,15.389666,184.67599,2.543517871581712,17.460176250957126,4.213404489447493,-1.2611608999091075,0,[],0.0,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,-0.9364244675750051,-6.838403196294408,7.043278643141501,-0.1329529207944744,2.524434260332665,49.152542372881356,4.0640334742372515,0.6258604629380141,-3.5702749452537823,55.932203389830505,0.7958307353886465,5.635453807611171,5.376733908163354,0.14801378475887705,-0.2933009904598336,55.932203389830505,1.074131361734132,-21.622834618897137,53.333333333333336,2.4430661051489286,-21.622834618897137,57.77777777777777,1.96328650728499,-21.622834618897137,55.55555555555556,-5.359452643206495,-10.497823430333442,41.66666666666667,-10.497823430333442,58.333333333333336,-10.497823430333442,66.66666666666666
5,regime_mainline,Mainline regime thresholds.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\5_regime_mainline.yaml,True,cw2_formal_20260_regime_mainline,,ed54379b-705b-45f6-9403-d468508b7669,cw2_sensitivity_fast_5_regime_mainline_20260430T002546Z,,10.850475,11.40148,0.551006,0.514835,19.572882,16.039932,33.355932,15.459095,185.509143,3.2347539580342533,22.486096586296007,7.029111980408077,1.7895748911979972,0,[],0.0,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,-0.245188381122464,-1.8124828609555266,7.101870853361206,-0.03452447758979173,2.7953541987861925,50.847457627118644,4.207843861140629,0.7687438186352765,-3.299355006800255,54.23728813559322,1.4870668218411875,10.661374142950052,5.382017469262698,0.2763028604671003,-0.022381052006306135,59.32203389830508,1.3782042592643151,-24.912777808275855,54.761904761904766,2.393300619695604,-24.912777808275855,54.761904761904766,2.095473766663347,-24.912777808275855,61.904761904761905,-2.3353925777842335,-11.16796260219327,46.666666666666664,-11.16796260219327,60.0,-11.16796260219327,60.0
5,regime_more_sensitive,Lower stress and exit thresholds for regime switching.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\5_regime_more_sensitive.yaml,True,cw2_formal_20260_regime_more_sensitive,,b0d28ee6-0bbf-4b08-baa5-a82814611947,cw2_sensitivity_fast_5_regime_more_sensitive_20260430T000317Z,,10.101948,10.646071,0.544122,0.466449,20.6043,16.331174,33.711864,15.379797,184.55756,2.4862279323246694,17.049131820672493,2.8916865643171974,0.5934333012165727,0,[],0.0,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,-0.9937144068320478,-7.249447626579041,7.222269910126619,-0.13759031706066857,1.763935881199174,47.45762711864407,4.528171994804545,0.5490577511581438,-4.330773324387273,50.847457627118644,0.7385407961316037,5.224409377326538,5.419614374281087,0.13627183506567683,-1.0537993695933245,54.23728813559322,1.1830308124905606,-15.392417017751903,55.55555555555556,2.666485994776991,-15.392417017751903,52.77777777777778,1.6339692707759248,-15.392417017751903,58.333333333333336,-2.7911285620561674,-17.325739056992727,38.095238095238095,-17.325739056992727,52.38095238095239,-17.325739056992727,52.38095238095239
6,brake_aggressive,Aggressive drawdown brake.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\6_brake_aggressive.yaml,False,cw2_formal_20260420_fund_ra3_s30_t50,,33fbf95e-0084-4c6b-9ae6-b71de412a809,cw2_sensitivity_fast_6_brake_aggressive_20260430T011609Z,,7.015956,7.525334,0.509379,0.321902,12.980363,13.404052,34.474576,19.24622,230.954642,-0.5997651094096668,-3.8882876359778393,1.4375255541811516,-3.802011535028928,15,"['2022-08-01', '2022-09-01', '2022-10-03', '2022-11-01', '2022-12-01', '2023-01-03', '2023-02-01', '2025-05-01', '2025-06-02', '2025-07-01', '2025-08-01', '2025-09-02', '2025-10-01', '2025-11-03', '2025-12-01']",0.75,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,-4.079707448566384,-28.186867083229373,10.514305992637457,-0.3880149057315966,9.38787090036064,45.76271186440678,7.174115841145537,-0.08360125800727222,3.2931616947741933,47.45762711864407,-2.3474522456027325,-15.713010079323794,9.150870489287923,-0.2565277531083712,6.570135649568142,50.847457627118644,-2.0823295856986723,-22.782168115326517,50.0,-1.0672332252673833,-22.782168115326517,47.61904761904761,-1.3650600782996403,-22.782168115326517,54.761904761904766,-7.926979004011159,-4.383391498032352,40.0,-4.383391498032352,53.333333333333336,-4.383391498032352,46.666666666666664
6,brake_mainline,Mainline drawdown brake.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\6_brake_mainline.yaml,False,cw2_formal_20260420_fund_ra3_s30_t50,,db83b6ec-a1c8-4237-912a-6f2c1c96b552,cw2_sensitivity_fast_6_brake_mainline_20260430T011509Z,,9.290912,9.841336,0.550424,0.461797,12.701617,14.168872,34.474576,19.187041,230.24449,1.6751916910489717,11.319286058390475,7.133898503175674,1.8943614139655942,13,"['2022-08-01', '2022-09-01', '2022-10-03', '2022-11-01', '2022-12-01', '2023-01-03', '2025-06-02', '2025-07-01', '2025-08-01', '2025-09-02', '2025-10-01', '2025-11-03', '2025-12-01']",0.5,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,-1.8047506481077455,-12.979293388861059,8.79985951820454,-0.20508857492261123,9.666618469388133,47.45762711864407,5.413190493300302,0.30946475892956143,3.571909263801686,47.45762711864407,-0.072495445144094,-0.5054363849554804,7.194779396637962,-0.010076117855395302,6.848883218595635,52.54237288135594,-0.7790001936909041,-22.782168115326517,52.38095238095239,0.23609616674038492,-22.782168115326517,47.61904761904761,-0.06173068629187206,-22.782168115326517,54.761904761904766,-2.2306060550166364,-5.6506043840360505,40.0,-5.6506043840360505,53.333333333333336,-5.6506043840360505,53.333333333333336
6,brake_mild,Mild drawdown brake.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\6_brake_mild.yaml,False,cw2_formal_20260420_fund_ra3_s30_t50,,fc320649-b39d-453c-ac8e-1319752e1bc1,cw2_sensitivity_fast_6_brake_mild_20260430T011439Z,,10.988756,11.533951,0.545194,0.55065,15.290845,14.906603,34.474576,16.572083,198.865001,3.3730362316265703,23.506378819912193,6.482451544329114,1.2429144551190348,9,"['2022-08-01', '2022-09-01', '2022-10-03', '2022-11-01', '2022-12-01', '2025-06-02', '2025-07-01', '2025-08-01', '2025-09-02']",0.25,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,-0.10690610753014695,-0.7922006273393407,7.74928097512309,-0.013795616376969586,7.07739018229846,49.152542372881356,4.064657405552563,0.829845149315365,0.9826809767120128,50.847457627118644,1.6253490954335046,11.681656376566238,5.831442368203282,0.2787216254242582,4.2596549315059615,55.932203389830505,1.7412828466625951,-22.782168115326517,52.38095238095239,2.756379207093884,-22.782168115326517,54.761904761904766,2.458552354061627,-22.782168115326517,59.523809523809526,-2.882053013863196,-7.073567402509551,46.666666666666664,-7.073567402509551,46.666666666666664,-7.073567402509551,53.333333333333336
6,brake_off,Drawdown brake disabled.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\6_brake_off.yaml,False,cw2_formal_20260420_fund_ra3_s30_t50,,92ef7acd-748e-492b-9721-b9306cd25b78,cw2_sensitivity_fast_6_brake_off_20260430T011408Z,,11.939623,12.491731,0.552109,0.582195,17.130798,15.816018,34.474576,15.352812,184.233749,4.3239020997904545,30.658231692347222,6.870537494677498,1.631000405467418,0,[],0.0,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,0.8439597606337372,6.359652245095688,7.473935515404033,0.11292039634196839,5.237436369167227,50.847457627118644,4.024079189664523,1.0745072092259018,-0.8572728364192201,57.6271186440678,2.5762149635973888,18.833509249001267,5.45742984178736,0.4720564511652346,2.4197011183747286,59.32203389830508,2.920205639444595,-22.782168115326517,54.761904761904766,3.9353019998758842,-22.782168115326517,59.523809523809526,3.6374751468436273,-22.782168115326517,61.904761904761905,-2.4939670635148126,-10.33380384174457,46.666666666666664,-10.33380384174457,60.0,-10.33380384174457,60.0
6,brake_staircase,Staircase drawdown brake with hysteresis.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\6_brake_staircase.yaml,False,cw2_formal_20260420_fund_ra3_s30_t50,,d7f28c06-46a2-4e8a-9ba0-fe83e6b244f4,cw2_sensitivity_fast_6_brake_staircase_20260430T011539Z,,11.143425,11.675335,0.531909,0.561968,15.533064,14.83779,34.474576,15.983485,191.801823,3.5277056622401224,24.653483759644978,6.5168690556601145,1.2773319664500349,16,"['2022-06-01', '2022-07-01', '2022-08-01', '2022-09-01', '2022-10-03', '2022-11-01', '2022-12-01', '2023-11-01', '2023-12-01', '2025-02-03', '2025-04-01', '2025-05-01', '2025-06-02', '2025-07-01', '2025-08-01', '2025-09-02']",0.15,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,0.04776332308340514,0.3549043123934439,7.450481476405185,0.0064107699931428685,6.835170228629551,52.54237288135594,3.9636074837699917,0.8900239684896193,0.7404610230431032,50.847457627118644,1.7800185260470567,12.828761316299023,5.690441781861041,0.3128084943634916,4.017434977837052,54.23728813559322,1.9420924211375654,-22.062776218676618,54.761904761904766,2.9571887815688545,-22.062776218676618,54.761904761904766,2.6593619285365975,-22.062776218676618,57.14285714285714,-2.8476355025321958,-8.560229751356063,53.333333333333336,-8.560229751356063,46.666666666666664,-8.560229751356063,53.333333333333336
7,band_medium,Medium incumbent exit band.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\7_band_medium.yaml,True,cw2_formal_20260420_fund_ra3_s30_t50_band_medium,,0d4b2a25-cf54-488b-bdd2-079c7f9f1f77,cw2_sensitivity_fast_7_band_medium_20260430T022453Z,,11.193835,11.73667,0.542835,0.536723,18.521866,15.937084,34.728814,15.213912,182.56695,3.57811449159533,25.028693917990033,8.062347293810811,2.8228102046007315,0,[],0.0,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,0.09817215243861277,0.7301144707384992,7.172640310068262,0.013687031301542913,3.846369447319276,50.847457627118644,4.120685326396713,0.8683299519801411,-2.2483397582671714,54.23728813559322,1.8304273554022643,13.203971474644078,5.427654912060493,0.3372409235773211,1.0286341965267773,59.32203389830508,1.5205834502841409,-24.296538869235185,54.761904761904766,2.53567981071543,-24.296538869235185,54.761904761904766,2.237852957683173,-24.296538869235185,61.904761904761905,-1.3021572643814991,-10.520081864127494,46.666666666666664,-10.520081864127494,60.0,-10.520081864127494,60.0
7,band_narrow,Narrow incumbent exit band.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\7_band_narrow.yaml,True,cw2_formal_20260420_fund_ra3_s30_t50_band_narrow,,12e9dbb6-ca33-4791-81d6-f3ffcf9523bf,cw2_sensitivity_fast_7_band_narrow_20260430T020229Z,,10.911512,11.455745,0.544233,0.520534,19.107547,15.938226,33.508475,15.282998,183.395974,3.295790777853113,22.93582782714885,7.601485795185516,2.3619487059754363,0,[],0.0,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,-0.18415156130360444,-1.362751620102685,7.225386592066648,-0.025486741637575454,3.260689167812682,50.847457627118644,4.1314714655229405,0.7977280746960087,-2.834020037773765,54.23728813559322,1.548103641660047,11.111105383802894,5.442356784911065,0.2844546403043925,0.4429539170201835,59.32203389830508,1.280625592266471,-24.522185811396668,54.761904761904766,2.29572195269776,-24.522185811396668,54.761904761904766,1.9978950996655032,-24.522185811396668,59.523809523809526,-1.7630187630067944,-10.889835508375445,46.666666666666664,-10.889835508375445,60.0,-10.889835508375445,66.66666666666666
7,band_none,No incumbent banding.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\7_band_none.yaml,True,cw2_formal_20260420_fund_ra3_s30_t50_band_none,,c07a23e8-553a-4500-bd6b-ca68385e8d5f,cw2_sensitivity_fast_7_band_none_20260430T014051Z,,10.719566,11.260255,0.540689,0.508928,19.68968,15.968837,34.932203,15.218128,182.617539,3.103846025541368,21.524806567503056,7.1579787190069855,1.9184416297969058,0,[],0.0,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,-0.37609631361534923,-2.7737728797484777,7.106056521126801,-0.052926164110458265,2.6785557556661033,50.847457627118644,4.118986883359026,0.7535459843489929,-3.416153449920344,54.23728813559322,1.3561588893483023,9.700084124157101,5.34411737374232,0.2537666736160449,-0.13917949512639538,57.6271186440678,1.1586462467776393,-24.750143274988233,54.761904761904766,2.1737426072089283,-24.750143274988233,54.761904761904766,1.8759157541766713,-24.750143274988233,61.904761904761905,-2.206525839185325,-11.21906719176976,46.666666666666664,-11.21906719176976,60.0,-11.21906719176976,53.333333333333336
7,band_wide,Wide incumbent exit band.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\7_band_wide.yaml,True,cw2_formal_20260420_fund_ra3_s30_t50_band_wide,,52822cd4-7d82-49f6-975b-6fba014ed053,cw2_sensitivity_fast_7_band_wide_20260430T025003Z,,10.840514,11.379135,0.538621,0.51551,19.555642,15.985237,35.338983,15.151903,181.82284,3.2247933888473126,22.41279715675939,6.816690170114571,1.5771530809044911,0,[],0.0,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,-0.25514895030940465,-1.8857822904921449,7.095746227755953,-0.035958015143122746,2.8125934795836933,50.847457627118644,4.148839915976893,0.7772759263207187,-3.282115726002754,54.23728813559322,1.4771062526542469,10.588074713413434,5.3785729951250465,0.27462790855363406,-0.005141771208805324,57.6271186440678,1.431995785584106,-24.88575451652818,54.761904761904766,2.447092146015395,-24.88575451652818,54.761904761904766,2.149265292983138,-24.88575451652818,61.904761904761905,-2.5478143880777395,-11.336359087413218,46.666666666666664,-11.336359087413218,60.0,-11.336359087413218,53.333333333333336
8,trade_constraint_medium,Medium no-trade band and per-name trade cap.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\8_trade_constraint_medium.yaml,True,cw2_formal_20260_trade_constraint_medium,,3efeccbb-59fc-4e57-95a1-3ab16c4f7810,cw2_sensitivity_fast_8_trade_constraint_medium_20260430T041414Z,,10.915562,11.468131,0.552569,0.518371,19.573662,16.047481,33.254237,15.489956,185.879478,3.2998424304651506,22.96571552579585,7.078593132034895,1.839056042824815,0,[],0.0,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,-0.18009990869156667,-1.332863921455683,7.127704541603546,-0.025267588974871975,2.794573806788371,50.847457627118644,4.206572225688165,0.7844492507020536,-3.3001353987980764,54.23728813559322,1.5521552942720849,11.140993082449896,5.377139417752221,0.2886581830383198,-0.023161444004127674,59.32203389830508,1.4514498815000998,-24.897870067049944,54.761904761904766,2.466546241931389,-24.897870067049944,54.761904761904766,2.168719388899132,-24.897870067049944,61.904761904761905,-2.2859114261574156,-11.166329371333394,46.666666666666664,-11.166329371333394,60.0,-11.166329371333394,60.0
8,trade_constraint_none,No no-trade band and no per-name trade cap.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\8_trade_constraint_none.yaml,True,cw2_formal_20260_trade_constraint_none,,e5ffd49c-23cb-4083-9c0d-ef9d8455eba0,cw2_sensitivity_fast_8_trade_constraint_none_20260430T031906Z,,10.850475,11.40148,0.551006,0.514835,19.572882,16.039932,33.355932,15.459095,185.509143,3.2347539580342533,22.486096586296007,7.029111980408077,1.7895748911979972,0,[],0.0,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,-0.245188381122464,-1.8124828609555266,7.101870853361206,-0.03452447758979173,2.7953541987861925,50.847457627118644,4.207843861140629,0.7687438186352765,-3.299355006800255,54.23728813559322,1.4870668218411875,10.661374142950052,5.382017469262698,0.2763028604671003,-0.022381052006306135,59.32203389830508,1.3782042592643151,-24.912777808275855,54.761904761904766,2.393300619695604,-24.912777808275855,54.761904761904766,2.095473766663347,-24.912777808275855,61.904761904761905,-2.3353925777842335,-11.16796260219327,46.666666666666664,-11.16796260219327,60.0,-11.16796260219327,60.0
8,trade_constraint_strong,Strong no-trade band and per-name trade cap.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\8_trade_constraint_strong.yaml,True,cw2_formal_20260_trade_constraint_strong,,d52fdf93-0444-4538-aa96-7c573d591f5b,cw2_sensitivity_fast_8_trade_constraint_strong_20260430T044146Z,,10.938814,11.489622,0.550808,0.519246,19.584394,16.066368,33.355932,15.443262,185.319147,3.323092788479488,23.137308407643538,7.22372560503244,1.9841885158223604,0,[],0.0,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,-0.1568495506772294,-1.1612710396079962,7.1047687892094356,-0.022076657992790558,2.783840492636248,50.847457627118644,4.226368111478565,0.7862762307557084,-3.3108687129501995,55.932203389830505,1.5754056522864222,11.312585964297583,5.394182926380754,0.29205640108750375,-0.03389475815625076,59.32203389830508,1.4372304908105926,-24.92570357406907,54.761904761904766,2.4523268512418817,-24.92570357406907,57.14285714285714,2.1544999982096247,-24.92570357406907,61.904761904761905,-2.14077895315987,-11.164101082680167,46.666666666666664,-11.164101082680167,60.0,-11.164101082680167,60.0
8,trade_constraint_weak,Weak no-trade band and per-name trade cap.,C:\Users\grace\OneDrive\文档\IFTE0003 Big Data\_inspected_zip\ift_coursework_2025_Team_Pearson-backup-20260418-qnative-v2-current-workspace\team_Pearson\coursework_two\outputs\robustness\sensitivity\configs\8_trade_constraint_weak.yaml,True,cw2_formal_20260_trade_constraint_weak,,cf96e379-3d35-40be-a617-967b81c8b43c,cw2_sensitivity_fast_8_trade_constraint_weak_20260430T035204Z,,10.865434,11.417279,0.551845,0.515651,19.579735,16.04173,33.355932,15.478155,185.73786,3.2497132263107344,22.596229716994678,7.098784514749836,1.8592474255397562,0,[],0.0,"{'skipped': True, 'reason': 'fast_summary_only_reconstructed_from_completed_runs'}",,-0.2302291128459828,-1.7023497302568558,7.099027705352781,-0.0324310768180812,2.788499332171323,50.847457627118644,4.207650794298517,0.772334346451513,-3.306209873415124,54.23728813559322,1.5020260901176687,10.771507273648723,5.37956499830324,0.27920958118201383,-0.029235918621175472,59.32203389830508,1.3765641590701705,-24.873111925378854,54.761904761904766,2.3916605195014595,-24.873111925378854,54.761904761904766,2.0938336664692025,-24.873111925378854,61.904761904761905,-2.2657200434424745,-11.181042673455687,46.666666666666664,-11.181042673455687,60.0,-11.181042673455687,60.0
